"","ID","Reference","Data.source","Longitude","Latitude","Elevation","MAT","MAP","PET","Climate","Ecosystem.type","Methods","Site","MurA","GlcN","SOC","TN","TP","C.N","MBC","MBN","MBC.N","pH","Sand","Silt","Clay"
"1448",1448,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",22.08854248,186.8775426,10.80366667,0.977142857,0.4,11.05638402,224.9,59.96,3.75,7.5,31,47,22
"1449",1449,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",16.01174483,143.5759765,8.091166667,0.812857143,0.4,9.953983597,224.9,59.96,3.75,7.5,31,47,22
"1450",1450,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",18.5365335,106.0098686,7.033916667,0.66,0.4,10.65744949,224.9,59.96,3.75,7.5,31,47,22
"1451",1451,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",12.01888364,60.69790266,6.221166667,0.52,0.4,11.96378205,224.9,59.96,3.75,7.5,31,47,22
"1452",1452,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",12.53371152,63.0695604,5.520583333,0.52,0.4,10.61650641,224.9,59.96,3.75,7.5,31,47,22
"1453",1453,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",11.90989576,65.10821511,5.252666667,0.53,0.4,9.910691824,224.9,59.96,3.75,6.7,31,47,22
"1454",1454,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",22.77056825,278.6459196,10.53116667,1.216,0.4,8.660498904,224.9,59.96,3.75,6.7,31,47,22
"1455",1455,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",11.29190742,159.87053,6.646,0.699166667,0.4,9.505601907,224.9,59.96,3.75,6.7,31,47,22
"1456",1456,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",5.234186521,122.3392816,6.1945,0.58,0.4,10.68017241,224.9,59.96,3.75,6.7,31,47,22
"1457",1457,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",4.620003939,65.45948636,5.2905,0.455,0.4,11.62747253,224.9,59.96,3.75,6.7,31,47,22
"1458",1458,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",5.156445916,39.16653059,4.560666667,0.415,0.4,10.98955823,224.9,59.96,3.75,6.7,31,47,22
"1459",1459,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",4.697227819,35.81350327,4.443666667,0.415,0.4,10.70763052,224.9,59.96,3.75,6.7,31,47,22
"1460",1460,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",41.00579641,401.5366199,10.96666667,1.409,0.4,7.783297847,224.9,59.96,3.75,6,31,47,22
"1461",1461,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",16.97641894,227.655227,7.141666667,0.852857143,0.4,8.373813512,224.9,59.96,3.75,6,31,47,22
"1462",1462,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",6.098905662,112.3618958,5.308166667,0.485,0.4,10.94467354,224.9,59.96,3.75,6,31,47,22
"1463",1463,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",5.433602043,72.96398649,5.269333333,0.44,0.4,11.97575758,224.9,59.96,3.75,6,31,47,22
"1464",1464,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",3.885242753,44.57000483,5.176,0.4,0.4,12.94,224.9,59.96,3.75,6,31,47,22
"1465",1465,161,"A3",121.23,30.16,10,16.3,1325,1272,"C","Cropland","GC","Yangtze River Delta, Chi",2.391981322,25.54264985,4.848388889,0.4,0.4,12.12097222,224.9,59.96,3.75,6,31,47,22
"1466",1466,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",25.05355556,267.0271707,14.2,0.9,0.7,15.78,419.118,53.7931,7.79,8.1,45,39,17
"1467",1467,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",26.76955556,269.4747742,16.6,0.9,0.7,18.44,379.412,41.3793,9.17,8.1,45,39,17
"1468",1468,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",21.96482222,208.2004683,17.5,0.9,0.7,19.44,291.176,33.6946,8.64,8.1,45,39,17
"1469",1469,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",20.24882222,280.5828647,11,0.9,0.7,12.22,573.529,66.798,8.59,8.1,45,39,17
"1470",1470,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",39.468,379.4237706,19,0.9,0.7,21.11,564.706,64.4335,8.76,8.1,45,39,17
"1471",1471,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",31.23133333,364.2743526,21.5,0.9,0.7,23.89,569.118,60.2956,9.44,8.1,45,39,17
"1472",1472,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",25.39688889,243.7079927,24.7,0.9,0.7,27.44,727.941,74.4828,9.77,8.1,45,39,17
"1473",1473,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",22.99444444,315.1112843,13.3,0.9,0.7,14.78,697.059,79.803,8.73,8.1,45,39,17
"1474",1474,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",50.79355556,552.0412239,21.9,0.9,0.7,24.33,727.941,82.1675,8.86,8.1,45,39,17
"1475",1475,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",47.36155556,581.1593502,24.8,0.9,0.7,27.56,913.235,92.8079,9.84,8.1,45,39,17
"1476",1476,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",34.32,327.8631821,27,0.9,0.7,30,732.353,73.3005,9.99,8.1,45,39,17
"1477",1477,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",34.66333333,484.8162263,15,0.9,0.7,16.67,604.412,69.7537,8.66,8.1,45,39,17
"1478",1478,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",63.83533333,706.6977089,23,0.9,0.7,25.56,922.059,102.857,8.96,8.1,45,39,17
"1479",1479,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",61.776,741.1748389,26.1,0.9,0.7,29,1102.94,109.36,10.09,8.1,45,39,17
"1480",1480,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",40.15444444,390.6073198,28.5,0.9,0.7,31.67,922.059,88.0788,10.47,8.1,45,39,17
"1481",1481,162,"A3",117,39.22,10,11.6,586,1460,"B","Cropland","LC","Tianjin City, Chi",44.27288889,586.9582984,15.2,0.9,0.7,16.89,630.882,72.7094,8.68,8.1,45,39,17
"1482",1482,163,"A3",105.24,26.25,1420,15.2,1316,1128,"C","Cropland","LC","Guizhou Province, southwest Chi",48.44,266.96,24.7,2.5,0.9,9.88,166.4,53.73,3.1,6.8,50,26,24
"1483",1483,163,"A3",105.24,26.25,1420,15.5,1319,1128,"C","Cropland","LC","Guizhou Province, southwest Chi",30.33,160.55,21,2.1,0.9,10,166.4,53.73,3.1,6.9,50,26,24
"1484",1484,163,"A3",105.24,26.25,1420,15.8,1322,1128,"C","Cropland","LC","Guizhou Province, southwest Chi",25.3,11.64,11.9,1.5,0.9,7.93,166.4,53.73,3.1,7.2,50,26,24
"1485",1485,163,"A3",105.24,26.25,1420,15.11,1325,1128,"C","Cropland","LC","Guizhou Province, southwest Chi",33.33,175.17,8,1.5,0.9,5.33,166.4,53.73,3.1,7.1,50,26,24
"1486",1486,163,"A3",105.24,26.25,1420,15.14,1328,1128,"C","Grassland","LC","Guizhou Province, southwest Chi",126.87,502.27,30.3,3.1,0.9,9.77,166.4,53.73,3.1,7.2,50,26,24
"1487",1487,163,"A3",105.24,26.25,1420,15.17,1331,1128,"C","Grassland","LC","Guizhou Province, southwest Chi",70.86,333.09,27.6,2.7,0.9,10.22,166.4,53.73,3.1,7.3,50,26,24
"1488",1488,163,"A3",105.24,26.25,1420,15.2,1334,1128,"C","Grassland","LC","Guizhou Province, southwest Chi",54.05,250.21,24.1,2.4,0.9,10.04,166.4,53.73,3.1,7.4,50,26,24
"1489",1489,163,"A3",105.24,26.25,1420,15.23,1337,1128,"C","Forest","LC","Guizhou Province, southwest Chi",201.39,1093.11,64.7,4.5,0.9,14.38,166.4,53.73,3.1,7,50,26,24
"1490",1490,163,"A3",105.24,26.25,1420,15.26,1340,1128,"C","Forest","LC","Guizhou Province, southwest Chi",188.5,853.36,51.3,4.4,0.9,11.66,166.4,53.73,3.1,7,50,26,24
"1491",1491,163,"A3",105.24,26.25,1420,15.29,1343,1128,"C","Forest","LC","Guizhou Province, southwest Chi",88.69,346.95,27.6,2.7,0.9,10.22,166.4,53.73,3.1,7.2,50,26,24
"1492",1492,163,"A3",105.24,26.25,1420,15.32,1346,1128,"C","Forest","LC","Guizhou Province, southwest Chi",51.63,175.57,15.4,1.8,0.9,8.56,166.4,53.73,3.1,7.7,50,26,24
"1493",1493,163,"A3",105.24,26.25,1420,15.35,1349,1128,"C","Forest","LC","Guizhou Province, southwest Chi",218.38,1103.57,77.9,7.3,0.9,10.67,166.4,53.73,3.1,6.6,50,26,24
"1494",1494,163,"A3",105.24,26.25,1420,15.38,1352,1128,"C","Forest","LC","Guizhou Province, southwest Chi",164.97,657.29,47.6,4.6,0.9,10.35,166.4,53.73,3.1,7.1,50,26,24
"1495",1495,163,"A3",105.24,26.25,1420,15.41,1355,1128,"C","Forest","LC","Guizhou Province, southwest Chi",136.41,522.11,35.7,3.7,0.9,9.65,166.4,53.73,3.1,7.2,50,26,24
"1496",1496,163,"A3",105.24,26.25,1420,15.44,1358,1128,"C","Forest","LC","Guizhou Province, southwest Chi",75.16,237.92,21.8,3.7,0.9,5.89,166.4,53.73,3.1,7.1,50,26,24
"1497",1497,164,"A3",128.27,42.42,750,4.3,745,904,"D","Forest","GC","Jilin Provinc, northeast Chi.",39.5,528.5,18.6,1.7,0.9,10.7,243.31,47.02,5.17,5.3,44,38,18
"1498",1498,164,"A3",128.27,42.42,750,4.3,745,904,"D","Forest","GC","Jilin Provinc, northeast Chi.",47.5,653.4,18.6,1.7,0.9,11.8,243.31,47.02,5.17,5.2,44,38,18
"1499",1499,164,"A3",128.27,42.42,750,4.3,745,904,"D","Forest","GC","Jilin Provinc, northeast Chi.",63.8,881.3,18.6,1.7,0.9,10.4,243.31,47.02,5.17,4.8,44,38,18
"1500",1500,164,"A3",128.27,42.42,750,4.3,745,904,"D","Forest","GC","Jilin Provinc, northeast Chi.",61.9,880,18.6,1.7,0.9,10.2,243.31,47.02,5.17,5.1,44,38,18
"1501",1501,164,"A3",117.65,27.73,630,16.4,1825,1037,"C","Forest","GC","Fujian Province, Chi",2665.8056,6892.175,37,2.3,0.4,16.08695652,145.69,49.6,2.94,4.96,10.3,25.1,64.6
"1502",1502,164,"A3",117.65,27.73,1050,15.2,2561,1037,"C","Forest","GC","Fujian Province, Chi",3054.6596,9991.6485,54.5,2.6,0.4,20.96153846,145.69,49.6,2.94,4.42,12.6,27,60.4
"1503",1503,164,"A3",117.65,27.73,1450,12.4,2675,1037,"C","Forest","GC","Fujian Province, Chi",3554.269,13575.9875,72.5,3.5,0.4,20.71428571,145.69,49.6,2.94,4.78,12.6,47.8,39.6
"1504",1504,164,"A3",117.65,27.73,1850,10.7,2942,1037,"C","Forest","GC","Fujian Province, Chi",3034.54131,10544.9963,62.9,4.9,0.4,12.83673469,145.69,49.6,2.94,4.43,15,41.1,43.3
"1505",1505,164,"A3",117.65,27.73,2130,9.3,3319,1037,"C","Forest","GC","Fujian Province, Chi",2244.3318,9713.82276,98.1,6.8,0.4,14.42647059,145.69,49.6,2.94,4.81,14.8,41.1,44.1
"1506",1506,165,"A3",108.61,18.39,900,20,2200,1716,"A","Forest","GC","Hain Island, Chi",79.27,1473.08,25.87,2.07,0.1,12.49758454,110.87,98.46,1.13,4.41,33,50,17
"1507",1507,165,"A3",108.61,18.39,900,20,2200,1716,"A","Forest","GC","Hain Island, Chi",79.18,1298.15,26.96,2.19,0.1,12.31050228,110.87,98.46,1.13,4.33,33,50,17
"1508",1508,165,"A3",108.61,18.39,900,20,2200,1716,"A","Forest","GC","Hain Island, Chi",83.88,1318.18,23.85,2.02,0.1,11.80693069,110.87,98.46,1.13,4.4,33,50,17
"1509",1509,165,"A3",108.61,18.39,900,20,2200,1716,"A","Forest","GC","Hain Island, Chi",82.33,1365.93,23.62,1.87,0.1,12.63101604,110.87,98.46,1.13,4.34,33,50,17
"1510",1510,165,"A3",108.88,18.72,870,19.7,2198,1402,"A","Forest","GC","Jianfengling,eastern Chi",62.9787,1328.24,21.5,1.7,0.8,12.64705882,110.87,98.46,1.13,4.5,44,32,9
"1511",1511,165,"A3",108.88,18.72,870,19.7,2198,1402,"A","Forest","GC","Jianfengling,eastern Chi",62.9787,1328.24,23.1,1.9,0.8,12.15789474,110.87,98.46,1.13,4.7,44,32,9
"1512",1512,165,"A3",108.88,18.72,870,19.7,2198,1402,"A","Forest","GC","Jianfengling,eastern Chi",61.2766,1374.05,25.2,2,0.8,12.6,110.87,98.46,1.13,4.5,44,32,9
"1513",1513,165,"A3",108.87,18.73,880,20,2198,1430,"A","Forest","GC","Jianfengling,eastern Chi",80,1465.65,25.9,2.1,0.3,12.33333333,110.87,98.46,1.13,4.4,36,18,16.7
"1514",1514,165,"A3",108.87,18.73,880,20,2198,1430,"A","Forest","GC","Jianfengling,eastern Chi",80,1282.44,27,2.2,0.3,12.27272727,110.87,98.46,1.13,4.3,36,18,16.7
"1515",1515,165,"A3",108.87,18.73,880,20,2198,1430,"A","Forest","GC","Jianfengling,eastern Chi",91.9149,1557.25,30.4,2.3,0.3,13.2173913,110.87,98.46,1.13,4.2,36,18,16.7
"1516",1516,165,"A3",117.95,27.65,700,18,1889,1330,"C","Forest","GC","Wuyishan,eastern Chi",103.83,1419.85,32.5,2.2,0.3,14.77272727,145.69,49.6,2.94,5.3,48,12,11.2
"1517",1517,165,"A3",117.95,27.65,700,18,1889,1330,"C","Forest","GC","Wuyishan,eastern Chi",107.234,1374.05,29.8,2.2,0.3,13.54545455,145.69,49.6,2.94,4.9,48,12,11.2
"1518",1518,165,"A3",117.95,27.65,700,18,1889,1330,"C","Forest","GC","Wuyishan,eastern Chi",112.34,1328.24,27.3,2,0.3,13.65,145.69,49.6,2.94,4.9,48,12,11.2
"1519",1519,165,"A3",117.35,30.02,375,9.2,1650,1154,"C","Forest","GC","Guniujiang,eastern Chi",122.553,1511.45,45.1,3.2,0.5,14.09375,198.85,59.02,3.37,5.3,40,15,13.1
"1520",1520,165,"A3",117.35,30.02,375,9.2,1650,1154,"C","Forest","GC","Guniujiang,eastern Chi",136.17,1786.26,49.6,3.4,0.5,14.58823529,198.85,59.02,3.37,4.5,40,15,13.1
"1521",1521,165,"A3",117.35,30.02,375,9.2,1650,1154,"C","Forest","GC","Guniujiang,eastern Chi",115.745,1877.86,58.1,3.9,0.5,14.8974359,198.85,59.02,3.37,4.5,40,15,13.1
"1522",1522,165,"A3",115.43,39.97,1300,5.4,612,1393,"B","Forest","GC","Donglingshan,eastern Chi",85.1064,1969.47,41.2,3.4,0.5,12.11764706,123.81,78.47,1.58,6.5,40,48,5
"1523",1523,165,"A3",115.43,39.97,1300,5.4,612,1393,"B","Forest","GC","Donglingshan,eastern Chi",91.9149,2152.67,38,3.3,0.5,11.51515152,123.81,78.47,1.58,6.1,40,48,5
"1524",1524,165,"A3",115.43,39.97,1300,5.4,612,1393,"B","Forest","GC","Donglingshan,eastern Chi",102.128,2106.87,53.7,4.4,0.5,12.20454545,123.81,78.47,1.58,6.1,40,48,5
"1525",1525,165,"A3",115.43,39.97,1300,5.4,612,1393,"B","Forest","GC","Donglingshan,eastern Chi",114.043,2885.5,65.7,5.2,0.5,12.63461538,123.81,78.47,1.58,7.1,40,48,5.5
"1526",1526,165,"A3",115.43,39.97,1300,5.4,612,1393,"B","Forest","GC","Donglingshan,eastern Chi",200.851,3618.32,84.1,6.8,0.5,12.36764706,123.81,78.47,1.58,6.8,40,48,5.5
"1527",1527,165,"A3",115.43,39.97,1300,5.4,612,1393,"B","Forest","GC","Donglingshan,eastern Chi",97.0213,3068.7,74.1,5.7,0.5,13,123.81,78.47,1.58,6.2,40,48,5.5
"1528",1528,165,"A3",129.18,48.12,350,-0.5,654,946,"D","Forest","GC","Wuying,eastern Chi",134.468,3664.12,92.4,6.6,1,14,267.85,47.1,5.69,5.8,44,38,6.8
"1529",1529,165,"A3",129.18,48.12,350,-0.5,654,946,"D","Forest","GC","Wuying,eastern Chi",107.234,3938.93,86.4,6.2,1,13.93548387,267.85,47.1,5.69,5.9,44,38,6.8
"1530",1530,165,"A3",129.18,48.12,350,-0.5,654,946,"D","Forest","GC","Wuying,eastern Chi",112.34,4030.53,88.7,6.7,1,13.23880597,267.85,47.1,5.69,5.8,44,38,6.8
"1531",1531,165,"A3",121.5,50.93,825,-5.4,481,789,"D","Forest","GC","Genhe,eastern Chi",173.617,6091.6,377.8,14.7,1.2,25.70068027,280.77,44.04,6.38,6,44,37,2.8
"1532",1532,165,"A3",121.5,50.93,825,-5.4,481,789,"D","Forest","GC","Genhe,eastern Chi",173.617,6137.4,367.7,14.9,1.2,24.67785235,280.77,44.04,6.38,5.8,44,37,2.8
"1533",1533,165,"A3",121.5,50.93,825,-5.4,481,789,"D","Forest","GC","Genhe,eastern Chi",144.681,5129.77,322,13.1,1.2,24.58015267,280.77,44.04,6.38,5.9,44,37,2.8
"1534",1534,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Cropland","GC","Heilongjiang Province, Chi",30.3644,502.006,36.2801,2.1,0.9,17.28,248.78,85.8,2.9,5.5,53,22,7.7
"1535",1535,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Cropland","GC","Heilongjiang Province, Chi",119.242,1212.31,35.5,2.1,0.9,16.9,248.78,85.8,2.9,6.7,26,32.8,41.3
"1536",1536,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Cropland","GC","Heilongjiang Province, Chi",41.4921,486.154,11.9,2.1,0.9,5.67,248.78,85.8,2.9,6.7,26,32.8,41.3
"1537",1537,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Grassland","GC","Heilongjiang Province, Chi",190.883,1950.77,54.6,2.1,0.9,26,248.78,85.8,2.9,6.7,26,32.8,41.3
"1538",1538,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Grassland","GC","Heilongjiang Province, Chi",115.445,1138.46,38.3,2.1,0.9,18.24,248.78,85.8,2.9,6.7,26,32.8,41.3
"1539",1539,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Grassland","GC","Heilongjiang Province, Chi",59.3145,676.923,28.7,2.1,0.9,13.67,248.78,85.8,2.9,6.7,26,32.8,41.3
"1540",1540,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Cropland","GC","Heilongjiang Province, Chi",198.665,1827.69,40.1,2.1,0.9,19.1,248.78,85.8,2.9,6.7,26,32.8,41.3
"1541",1541,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Cropland","GC","Heilongjiang Province, Chi",112.418,1298.46,38,2.1,0.9,18.1,248.78,85.8,2.9,6.7,26,32.8,41.3
"1542",1542,166,"A3",126.63,47.44,197,1.5,550,1046,"D","Cropland","GC","Heilongjiang Province, Chi",29.2628,369.231,12.8,2.1,0.9,6.1,248.78,85.8,2.9,6.7,26,32.8,41.3
"1543",1543,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",13,142,21,3.2,0.7,6.56,302,64.66,4.67,5,47,17,36
"1544",1544,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",10,113,18,3.2,0.7,5.63,196,64.66,3.03,5,47,17,36
"1545",1545,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",12,136,20,3.2,0.7,6.25,265,64.66,4.1,5,47,17,36
"1546",1546,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",11,120,19,3.2,0.7,5.94,232,64.66,3.59,5,47,17,36
"1547",1547,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",12,128,19,3.2,0.7,5.94,263,64.66,4.07,5,47,17,36
"1548",1548,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",11,125,20,3.2,0.7,6.25,276,64.66,4.27,5,47,17,36
"1549",1549,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",12,134,20,3.2,0.7,6.25,266,64.66,4.11,5,47,17,36
"1550",1550,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",11,123,19,3.2,0.7,5.94,214,64.66,3.31,5,47,17,36
"1551",1551,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",12,128,19,3.2,0.7,5.94,225,64.66,3.48,5,47,17,36
"1552",1552,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",33,278,39,3.2,0.7,12.19,630,64.66,9.74,5,47,17,36
"1553",1553,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",27,222,34,3.2,0.7,10.63,442,64.66,6.84,5,47,17,36
"1554",1554,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",31,267,38,3.2,0.7,11.88,571,64.66,8.83,5,47,17,36
"1555",1555,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",29,233,35,3.2,0.7,10.94,500,64.66,7.73,5,47,17,36
"1556",1556,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",32,262,39,3.2,0.7,12.19,567,64.66,8.77,5,47,17,36
"1557",1557,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",31,257,38,3.2,0.7,11.88,596,64.66,9.22,5,47,17,36
"1558",1558,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",30,249,35,3.2,0.7,10.94,547,64.66,8.46,5,47,17,36
"1559",1559,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",29,249,36,3.2,0.7,11.25,495,64.66,7.66,5,47,17,36
"1560",1560,167,"A3",-71.52,46.74,56,6,937.9,835,"D","Cropland","LC","St-Augustin-de-Desmaures, Cada",28,231,35,3.2,0.7,10.94,474,64.66,7.33,5,47,17,36
"1561",1561,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",19.3464,223.019035,3.300464037,0.59,0.2,5.594006843,56.8,66.71,0.85,4.96,25.6,33.2,41.2
"1562",1562,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",20.39215556,262.4195293,3.73549884,0.7,0.2,5.336426914,80.5,66.71,1.21,5.2,25.6,33.2,41.2
"1563",1563,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",19.3464,247.2023683,3.665893271,0.72,0.2,5.091518433,83.2,66.71,1.25,6.59,25.6,33.2,41.2
"1564",1564,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",22.74511111,275.580094,3.839907193,0.78,0.2,4.922957939,115.4,66.71,1.73,5.13,25.6,33.2,41.2
"1565",1565,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",23.79088889,299.2939534,4.135730858,0.82,0.2,5.043574218,128.4,66.71,1.92,5.16,25.6,33.2,41.2
"1566",1566,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",23.52933333,285.8486634,3.921113689,0.82,0.2,4.781845962,132.1,66.71,1.98,5.17,25.6,33.2,41.2
"1567",1567,168,"A3",116.93,28.25,37,17.6,1795,1331,"C","Cropland","GC","Yujiang County, Jiangxi Province, chi",22.87577778,318.9031361,4.762180974,0.85,0.2,5.602565852,118.5,66.71,1.78,5.58,25.6,33.2,41.2
"1568",1568,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",31.294,551.8736379,7.808,0.6,0.5,13.01,262.27,54.2,4.84,7.11594,86,9,5
"1569",1569,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",23.647,446.0156775,7.315,0.6,0.5,12.19,262.27,54.2,4.84,6.86232,86,9,5
"1570",1570,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",17.706,322.0738083,5.346,0.6,0.5,8.91,262.27,54.2,4.84,6.92754,86,9,5
"1571",1571,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",5.118,77.56467349,2.685,0.6,0.5,4.47,262.27,54.2,4.84,7.31884,86,9,5
"1572",1572,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",3.353,44.48278263,1.887,0.6,0.5,3.15,262.27,54.2,4.84,7.64493,86,9,5
"1573",1573,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",2.765,38.55048568,2.708,0.6,0.5,4.51,262.27,54.2,4.84,8.02899,86,9,5
"1574",1574,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",1.706,25.57649116,1.864,0.6,0.5,3.11,262.27,54.2,4.84,7.89855,86,9,5
"1575",1575,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",2.412,27.85538751,2.145,0.6,0.5,3.58,262.27,54.2,4.84,7.95652,86,9,5
"1576",1576,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",2.353,25.50578781,1.653,0.6,0.5,2.75,262.27,54.2,4.84,7.99275,86,9,5
"1577",1577,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",3.059,32.03248416,1.782,0.6,0.5,2.97,262.27,54.2,4.84,8.17391,86,9,5
"1578",1578,169,"A3",8.58,49.83,100,9.5,590,914,"C","Cropland","LC","Darmstadt, Hessia, Germany",40.471,479.3539904,8.206,0.6,0.5,13.68,262.27,54.2,4.84,7.23188,86,9,5
